Date Of Stop,Month,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Personal Injury,Property Damage,Fatal,Commercial License,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/12/2017,Jul-17,16:35:00,MCP,"5th district, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,19300 BLK GERMANTOWN RD,39.17144833,-77.280185,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,HYUNDAI,ACCENT,GRAY,Citation,21-801.1,Transportation Article,No,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1714483333333, -77.280185)"
7/12/2017,Jul-17,17:05:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,19300 BLK GERMANTOWN RD,39.17125167,-77.27773667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,AUDI,Q5,GRAY,Citation,13-409(b),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1712516666667, -77.2777366666667)"
7/12/2017,Jul-17,17:05:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,19300 BLK GERMANTOWN RD,39.17125167,-77.27773667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,AUDI,Q5,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1712516666667, -77.2777366666667)"
7/12/2017,Jul-17,17:13:00,MCP,"5th district, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,19300 GERMANTOWN RD,39.171035,-77.27673667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,05 - Light Duty Truck,2011,FORD,FLEX,GREEN,Citation,21-801.1,Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.171035, -77.2767366666667)"
7/12/2017,Jul-17,17:27:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,19300 BLK GERMANTOWN RD,39.17082,-77.278205,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,HOND,4S,BLACK,Warning,21-801.1,Transportation Article,No,OTHER,F,BOYDS,MD,MD,A - Marked Patrol,"(39.17082, -77.278205)"
7/12/2017,Jul-17,17:44:00,MCP,"5th district, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,19300 GERMANTOWN RD,39.17054833,-77.27840167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,NISS,ALTIMA,WHITE,Citation,21-801.1,Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.1705483333333, -77.2784016666667)"
7/12/2017,Jul-17,16:34:00,MCP,"5th district, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,19300 GERMANTOWN RD,39.16963167,-77.27912667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2016,NISSAN,ALTIMA,RED,Citation,21-801.1,Transportation Article,No,OTHER,M,BOYDS,MD,MD,Q - Marked Laser,"(39.1696316666667, -77.2791266666667)"
7/12/2017,Jul-17,16:39:00,MCP,"5th district, Germantown",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,GERMANTOWN RD & DAWSON FARM DR,39.16894,-77.279305,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,PA,05 - Light Duty Truck,2009,HOND,CRV,BLACK,Citation,21-1124.2(d2),Transportation Article,No,ASIAN,M,RED LION,PA,PA,A - Marked Patrol,"(39.16894, -77.279305)"
7/12/2017,Jul-17,1:24:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,N FREDERICK / HIGH POINT DR,39.16839833,-77.23211167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,CHEV,IMPALA,RED,Warning,21-405(e1),Transportation Article,No,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1683983333333, -77.2321116666667)"
7/12/2017,Jul-17,1:24:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,N FREDERICK / HIGH POINT DR,39.16839833,-77.23211167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,CHEV,IMPALA,RED,Warning,16-116(a),Transportation Article,No,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1683983333333, -77.2321116666667)"
7/12/2017,Jul-17,17:51:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,19300 BLK GERMANTOWN RD,39.16816667,-77.28009833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,HONDA,ACCORD,BLACK,Warning,21-801.1,Transportation Article,No,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1681666666667, -77.2800983333333)"
7/12/2017,Jul-17,17:33:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,19300 GERMANTOWN RD,39.16790167,-77.28020667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2008,HONDA,CIVIC,GOLD,Warning,21-801.1,Transportation Article,No,WHITE,F,FREDERICK,MD,MD,Q - Marked Laser,"(39.1679016666667, -77.2802066666667)"
7/12/2017,Jul-17,16:48:00,MCP,"5th district, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,19300 GERMANTOWN RD,39.166495,-77.28113833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,05 - Light Duty Truck,2015,NISS,ROGUE,SILVER,Citation,21-801.1,Transportation Article,No,ASIAN,F,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.166495, -77.2811383333333)"
7/12/2017,Jul-17,19:37:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,WATKINS MILL RD / TRAVIS,39.16549833,-77.214905,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,TOYT,COROLLA,GRAY,Warning,21-1104(c),Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1654983333333, -77.214905)"
7/12/2017,Jul-17,19:37:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,WATKINS MILL RD / TRAVIS,39.16549833,-77.214905,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,TOYT,COROLLA,GRAY,Warning,23-104,Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1654983333333, -77.214905)"
7/12/2017,Jul-17,1:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,N FREDERICK AVE @ PROFESSIONAL DR,39.165399,-77.22766583,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,SUBA,OUTBACK,WHITE,Warning,22-203(b),Transportation Article,No,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.165399, -77.2276658333333)"
7/12/2017,Jul-17,15:57:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,MVA / WALKERS CHOICE,39.165255,-77.20526833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1996,TOYOTA,CAMRY,GOLD,Warning,23-104,Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.165255, -77.2052683333333)"
7/12/2017,Jul-17,13:25:00,MCP,Headquarters and Special Operations,DRIVING A MOTOR VEH WITHOUT A VALID MEDICAL EXAMINERS CERTIFICATE IN POSSESSION,AIRPARK RD AT WOODFIELD RD,39.16503667,-77.150135,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,06 - Heavy Duty Truck,1999,INTL,DS,RED,Warning,11-391.41(a),Maryland Rules,No,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1650366666667, -77.150135)"
7/12/2017,Jul-17,10:22:00,MCP,"5th district, Germantown",PARKING WHERE PROHIBITED BY OFFICIAL SIGNS,MATENY RD SOUTH @ CLOPPER RD,39.163955,-77.27204083,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1986,MERCEDEZ,4D,SILVER,Citation,21-1003(aa),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.163955, -77.2720408333333)"
7/12/2017,Jul-17,21:50:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B 270 @ MONTGOMERY VILLAGE AVE,39.163205,-77.237555,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,CA,02 - Automobile,1991,HONDA,CIVIC,RED,Warning,21-801.1,Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.163205, -77.237555)"
7/12/2017,Jul-17,10:29:00,MCP,"5th district, Germantown",PARKING WHERE PROHIBITED BY OFFICIAL SIGNS,WB MATENY RD B4 PINE RIDGE DR,39.16305967,-77.27066417,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,CHEVROLET,CAMERO 2D,"BLUE, DARK",Citation,21-1003(aa),Transportation Article,No,WHITE,M,DUNDALK,MD,MD,A - Marked Patrol,"(39.1630596666667, -77.2706641666667)"
7/12/2017,Jul-17,0:31:00,MCP,"5th district, Germantown",PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE WITHOUT SEATBELT RESTRAINT,118 @ CLOPPER,39.16252667,-77.28124833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,COROLLA,BLUE,Citation,22-412.3(c2),Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1625266666667, -77.2812483333333)"
7/12/2017,Jul-17,0:41:00,MCP,"5th district, Germantown",PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE W/O SEAT BELT RESTRAINT,118 @ CLOPPER,39.16252667,-77.28124833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,COROLLA,BLUE,Citation,22-412.3(c2),Transportation Article,No,WHITE,M,BOYDS,MD,MD,A - Marked Patrol,"(39.1625266666667, -77.2812483333333)"
7/12/2017,Jul-17,0:41:00,MCP,"5th district, Germantown",VEH. PASSENGER OBSTRUCTING DRIVER VIEW,118 @ CLOPPER,39.16252667,-77.28124833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,COROLLA,BLUE,Citation,21-1104(b),Transportation Article,No,WHITE,M,BOYDS,MD,MD,A - Marked Patrol,"(39.1625266666667, -77.2812483333333)"
7/12/2017,Jul-17,20:15:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,WATKINS MILL RD / TRAVIS,39.16104667,-77.21103333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HONDA,ACCORD,GREEN,Warning,21-707(a),Transportation Article,No,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1610466666667, -77.2110333333333)"
7/12/2017,Jul-17,20:15:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,WATKINS MILL RD / TRAVIS,39.16104667,-77.21103333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HONDA,ACCORD,GREEN,Warning,21-202(i1),Transportation Article,No,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1610466666667, -77.2110333333333)"
7/12/2017,Jul-17,17:30:00,MCP,"6th district, Gaithersburg / Montgomery Village","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",NB N FREDERICK RD/WATKINS MILL RD,39.15991333,-77.21993,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,TOYOTA,COROLLA,BLUE,Warning,21-1124.1(b),Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1599133333333, -77.21993)"
7/12/2017,Jul-17,1:05:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,118 @ CLOPPER,39.15988667,-77.284245,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2005,LEXUS,SUV,GOLD,Warning,21-201(a1),Transportation Article,No,OTHER,F,HARRISONBURG,VA,VA,A - Marked Patrol,"(39.1598866666667, -77.284245)"
7/12/2017,Jul-17,17:38:00,MCP,"6th district, Gaithersburg / Montgomery Village","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",WATKINS MILL RD/N. FREDERICK RD,39.15951167,-77.21955833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,HYUND,TUCSON,GOLD,Warning,21-1124.1(b),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1595116666667, -77.2195583333333)"
7/12/2017,Jul-17,10:43:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RT 108 WB AT QUEEN ELIZABETH DRIVE,39.159505,-77.07669667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,08 - Recreational Vehicle,2006,HONDA,SUV,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.159505, -77.0766966666667)"
7/12/2017,Jul-17,11:06:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,WB RT 108 / QUEEN ELIZABETH DRIVE,39.159505,-77.07669667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,08 - Recreational Vehicle,2004,JEEP,TK,BLACK,Warning,21-801(a),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.159505, -77.0766966666667)"
7/12/2017,Jul-17,11:07:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,OLNEY LAYTONSVILLE RD/QUEEN ELIZABETH DR,39.15949833,-77.07688333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,BMW,335XI,"BLUE, LIGHT",Warning,21-801.1,Transportation Article,No,ASIAN,F,OLNEY,MD,MD,A - Marked Patrol,"(39.1594983333333, -77.0768833333333)"
7/12/2017,Jul-17,10:52:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,OLNEY LAYTONSVILLE RD/QUEEN ELIZABETH DR,39.15938667,-77.07696167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1994,FORD,BRONCO,WHITE,Warning,21-801.1,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1593866666667, -77.0769616666667)"
7/12/2017,Jul-17,17:23:00,MCP,"6th district, Gaithersburg / Montgomery Village","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",WATKINS MILL RD/N. FREDERICK RD,39.15928167,-77.21960333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,LEXUS,ES350,SILVER,Warning,21-1124.1(b),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1592816666667, -77.2196033333333)"
7/12/2017,Jul-17,17:52:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,N FREDERICK ROAD/WATKINS MILL ROAD,39.15910333,-77.21996,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1999,TOYOTA,SOLARA,WHITE,Warning,13-409(b),Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1591033333333, -77.21996)"
7/12/2017,Jul-17,17:52:00,MCP,"6th district, Gaithersburg / Montgomery Village",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,N FREDERICK ROAD/WATKINS MILL ROAD,39.15910333,-77.21996,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1999,TOYOTA,SOLARA,WHITE,Warning,22-412.3(b),Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1591033333333, -77.21996)"
7/12/2017,Jul-17,1:11:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,WATKINS MILL RD @ N FREDERICK AVE,39.1590355,-77.22019117,No Accident,No Personal Injury,No Property Damage,Not Fatal,Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HOND,ACCORD,"GREEN, DK",Warning,21-204(b),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1590355, -77.2201911666667)"
7/12/2017,Jul-17,11:51:00,MCP,"1st district, Rockville",LOW AIR WARNING DEVICE INOPERATIVE,MD 124 / MD 115,39.15799167,-77.16198833,No Accident,No Personal Injury,No Property Damage,Not Fatal,Commercial License,Not Alchol Related,Not in a Work Zone,MD,20 - Commercial Rig,1995,MACK,DUMP,RED,Warning,11-393.51(a),Maryland Rules,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1579916666667, -77.1619883333333)"
7/12/2017,Jul-17,11:51:00,MCP,"1st district, Rockville",LOW AIR WARNING DEVICE (*),MD 124 / MD 115,39.15799167,-77.16198833,No Accident,No Personal Injury,No Property Damage,Not Fatal,Commercial License,Not Alchol Related,Not in a Work Zone,MD,20 - Commercial Rig,1995,MACK,DUMP,RED,ESERO,86*,,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1579916666667, -77.1619883333333)"
7/12/2017,Jul-17,10:36:00,MCP,"5th district, Germantown",PARKING WHERE PROHIBITED BY OFFICIAL SIGNS,WB MATENY RD B4 LONGFORD GLEN DR E,39.157772,-77.26610967,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,ACURA,MDX SUV,BLACK,Citation,21-1003(aa),Transportation Article,No,OTHER,U,SUITLAND,MD,MD,A - Marked Patrol,"(39.157772, -77.2661096666667)"
7/12/2017,Jul-17,1:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,MVA/CHRISTOPHER,39.15744833,-77.20502,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,PONTIAC,GRAND AM,RED,Warning,16-112(c),Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1574483333333, -77.20502)"
7/12/2017,Jul-17,1:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,MVA/CHRISTOPHER,39.15744833,-77.20502,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,PONTIAC,GRAND AM,RED,Warning,13-409(b),Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1574483333333, -77.20502)"
7/12/2017,Jul-17,1:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,MVA/CHRISTOPHER,39.15744833,-77.20502,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,PONTIAC,GRAND AM,RED,Warning,13-401(h),Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1574483333333, -77.20502)"
7/12/2017,Jul-17,17:15:00,MCP,"6th district, Gaithersburg / Montgomery Village","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",355/MONTGOMERY VILLAGE AVE,39.154975,-77.215095,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,NISSAN,SENTRA,BLACK,Warning,21-1124.1(b),Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.154975, -77.215095)"
7/12/2017,Jul-17,15:37:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING UNSAFE VEH. ON HWY / TINTED TAIL LIGHTS,MVA  / RUSSELL,39.15384333,-77.20901667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,HONDA,CIVIC,SILVER,Warning,22-101(a),Transportation Article,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1538433333333, -77.2090166666667)"
7/12/2017,Jul-17,15:37:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.,MVA  / RUSSELL,39.15384333,-77.20901667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,HONDA,CIVIC,SILVER,Warning,22-209(b),Transportation Article,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1538433333333, -77.2090166666667)"
